,Load (kWh),Grid supply (kWh),Spot Price (Euro/kWh),Rain Power (kWh),Battery (kWh),Battery2 (kWh),Battery3 (kWh),Battery4 (kWh),Battery5 (kWh),Battery6 (kWh)
2025-10-02 16:00:00,901.355117,-0.0,0.04793,-0.0,200.0,200.0,200.0,756.2054570528877,800.0,800.0
2025-10-02 17:00:00,800.6745369,-0.0,0.05148,-0.0,200.0,200.0,200.0,200.0,552.5747146958347,800.0
2025-10-02 18:00:00,98.88935394,-0.0,0.05706,-0.0,200.0,200.0,200.0,200.0,451.5327860411389,800.0
2025-10-02 19:00:00,204.3590529,-0.0,0.05714,-0.0,200.0,200.0,200.0,200.0,245.12220035509787,800.0
2025-10-02 20:00:00,96.42291012,-0.0,0.05621,-0.0,200.0,200.0,200.0,200.0,200.0,746.8541680347428
2025-10-02 21:00:00,153.8589924,-0.0,0.05663,-0.0,200.0,200.0,200.0,200.0,200.0,591.2483214667081
2025-10-02 22:00:00,118.1095241,-0.0,0.056119999999999996,-0.0,200.0,200.0,200.0,200.0,200.0,471.54754904524134
2025-10-02 23:00:00,148.2178053,-0.0,0.05153,-0.0,200.0,200.0,200.0,200.0,200.0,321.85819619619616
2025-10-03 00:00:00,120.536338,-0.0,0.047700000000000006,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-03 01:00:00,115.4382319,116.63823189999994,0.04555,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-03 02:00:00,153.9188257,3755.1188257000003,0.04352,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-03 03:00:00,161.3689145,166.16891449999972,0.04532,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-03 04:00:00,118.6716216,123.47162159999972,0.04943,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-03 05:00:00,154.6549184,-0.0,0.05602,-0.0,640.5450816000002,800.0,800.0,800.0,800.0,800.0
2025-10-03 06:00:00,1976.277527,-0.0,0.05625,-0.0,200.0,200.0,200.0,459.62700951840054,800.0,800.0
2025-10-03 07:00:00,1798.348018,341.38063549111763,0.05596,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-03 08:00:00,1900.288426,2299.0369815555546,0.04996,-0.0,200.0,200.0,200.0,200.0,200.0,597.5485555555553
2025-10-03 09:00:00,1795.951007,5000.0,0.04983,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-03 10:00:00,1703.363943,-0.0,0.05618,-0.0,200.0,200.0,291.8360570000002,800.0,800.0,800.0
2025-10-03 11:00:00,1995.295553,106.55133205699957,0.05108,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-03 12:00:00,1803.771928,2105.8774164884876,0.04347,-0.0,200.0,200.0,200.0,200.0,200.0,500.90548848848874
2025-10-03 13:00:00,1699.404583,5000.0,0.03126,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-03 14:00:00,1848.558189,1593.2069441799936,0.04382,-0.0,539.8487551799938,800.0,800.0,800.0,800.0,800.0
2025-10-03 15:00:00,796.7243737,-0.0,0.05104,-0.0,200.0,338.5845327248141,800.0,800.0,800.0,800.0
2025-10-03 16:00:00,901.355117,-0.0,0.05644,-0.0,200.0,200.0,200.0,633.4908311920896,800.0,800.0
2025-10-03 17:00:00,800.6745369,-0.0,0.05669,-0.0,200.0,200.0,200.0,200.0,429.98280346089746,800.0
2025-10-03 18:00:00,98.88935394,-0.0,0.05717,-0.0,200.0,200.0,200.0,200.0,329.0634667174366,800.0
2025-10-03 19:00:00,204.3590529,-0.0,0.05722,-0.0,200.0,200.0,200.0,200.0,200.0,722.7753503507192
2025-10-03 20:00:00,96.42291012,-0.0,0.05706,-0.0,200.0,200.0,200.0,200.0,200.0,624.6296648803684
2025-10-03 21:00:00,153.8589924,-0.0,0.05671,-0.0,200.0,200.0,200.0,200.0,200.0,469.1460428154881
2025-10-03 22:00:00,118.1095241,-0.0,0.04992,-0.0,200.0,200.0,200.0,200.0,200.0,349.5673726726726
2025-10-03 23:00:00,148.2178053,-0.0,0.04804,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-04 00:00:00,120.536338,121.73633799999993,0.04273,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-04 01:00:00,115.4382319,116.63823189999994,0.03152,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-04 02:00:00,153.9188257,155.11882569999995,0.0201,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-04 03:00:00,161.3689145,162.56891449999992,0.01099,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-04 04:00:00,118.6716216,3719.8716216000003,0.00421,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-04 05:00:00,154.6549184,159.45491839999974,0.01265,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-04 06:00:00,1976.277527,1981.0775269999997,0.016329999999999997,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-04 07:00:00,1798.348018,-0.0,0.02029,-0.0,200.0,200.0,200.0,796.8519820000004,800.0,800.0
2025-10-04 08:00:00,1900.288426,106.4332959819996,0.02004,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-04 09:00:00,1795.951007,1797.1510070000002,0.016309999999999998,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-04 10:00:00,1703.363943,1704.5639430000003,0.0038799999999999998,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-04 11:00:00,1995.295553,1996.4955530000002,5e-05,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-04 12:00:00,1803.771928,2105.8774164884876,-0.00016,-0.0,200.0,200.0,200.0,200.0,200.0,500.90548848848874
2025-10-04 13:00:00,1699.404583,5000.0,-0.00083,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-04 14:00:00,1848.558189,1853.3581889999998,-0.00011,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-04 15:00:00,796.7243737,801.5243736999997,-1e-05,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-04 16:00:00,901.355117,906.1551169999997,0.00263,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-04 17:00:00,800.6745369,-0.0,0.016649999999999998,-0.0,200.0,594.5254631000003,800.0,800.0,800.0,800.0
2025-10-04 18:00:00,98.88935394,-0.0,0.02603,-0.0,200.0,491.6415836969004,800.0,800.0,800.0,800.0
2025-10-04 19:00:00,204.3590529,-0.0,0.03003,-0.0,200.0,283.3908892132037,800.0,800.0,800.0,800.0
2025-10-04 20:00:00,96.42291012,-0.0,0.028399999999999998,-0.0,200.0,200.0,783.2845882039907,800.0,800.0,800.0
2025-10-04 21:00:00,153.8589924,-0.0,0.02678,-0.0,200.0,200.0,625.8423112157868,800.0,800.0,800.0
2025-10-04 22:00:00,118.1095241,-0.0,0.03132,-0.0,200.0,200.0,504.3069448045712,800.0,800.0,800.0
2025-10-04 23:00:00,148.2178053,-0.0,0.03377,-0.0,200.0,200.0,352.78483255976676,800.0,800.0,800.0
2025-10-05 00:00:00,120.536338,-0.0,0.023809999999999998,-0.0,200.0,200.0,229.09570972720712,800.0,800.0,800.0
2025-10-05 01:00:00,115.4382319,-0.0,0.01623,-0.0,200.0,200.0,200.0,710.6283821174801,800.0,800.0
2025-10-05 02:00:00,153.9188257,-0.0,0.009810000000000001,-0.0,200.0,200.0,200.0,553.7989280353627,800.0,800.0
2025-10-05 03:00:00,161.3689145,-0.0,0.00925,-0.0,200.0,200.0,200.0,389.67621460732744,800.0,800.0
2025-10-05 04:00:00,118.6716216,2331.58508320728,0.00885,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-05 05:00:00,154.6549184,159.45491839999974,0.012119999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-05 06:00:00,1976.277527,-0.0,0.01651,-0.0,200.0,200.0,200.0,618.9224730000003,800.0,800.0
2025-10-05 07:00:00,1798.348018,182.24446747299947,0.015460000000000002,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-05 08:00:00,1900.288426,1901.4884260000003,0.00011999999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-05 09:00:00,1795.951007,1797.1510070000002,-0.003,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-05 10:00:00,1703.363943,1704.5639430000003,-0.012199999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-05 11:00:00,1995.295553,1996.4955530000002,-0.02249,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-05 12:00:00,1803.771928,5000.0,-0.04077,-0.0,395.0280719999999,800.0,800.0,800.0,800.0,800.0
2025-10-05 13:00:00,1699.404583,2108.771539072,-0.04009,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-05 14:00:00,1848.558189,1853.3581889999998,-0.029670000000000002,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-05 15:00:00,796.7243737,801.5243736999997,-0.00189,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-05 16:00:00,901.355117,906.1551169999997,0.0019399999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-05 17:00:00,800.6745369,-0.0,0.0218,-0.0,200.0,594.5254631000003,800.0,800.0,800.0,800.0
2025-10-05 18:00:00,98.88935394,908.3584163030996,0.02135,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-05 19:00:00,204.3590529,209.15905289999972,0.03495,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-05 20:00:00,96.42291012,-0.0,0.040350000000000004,-0.0,698.7770898800003,800.0,800.0,800.0,800.0,800.0
2025-10-05 21:00:00,153.8589924,-0.0,0.04248,-0.0,540.2193203901205,800.0,800.0,800.0,800.0,800.0
2025-10-05 22:00:00,118.1095241,-0.0,0.04172,-0.0,417.5695769697307,800.0,800.0,800.0,800.0,800.0
2025-10-05 23:00:00,148.2178053,-0.0,0.04496,-0.0,264.93420209276115,800.0,800.0,800.0,800.0,800.0
2025-10-06 00:00:00,120.536338,-0.0,0.04346,-0.0,200.0,740.1329298906686,800.0,800.0,800.0,800.0
2025-10-06 01:00:00,115.4382319,-0.0,0.04282,-0.0,200.0,620.554565060778,800.0,800.0,800.0,800.0
2025-10-06 02:00:00,153.9188257,-0.0,0.04405,-0.0,200.0,462.6151847957175,800.0,800.0,800.0,800.0
2025-10-06 03:00:00,161.3689145,-0.0,0.044020000000000004,-0.0,200.0,297.38365511092195,800.0,800.0,800.0,800.0
2025-10-06 04:00:00,118.6716216,-0.0,0.04457,-0.0,200.0,200.0,775.0146498558112,800.0,800.0,800.0
2025-10-06 05:00:00,154.6549184,-0.0,0.046450000000000005,-0.0,200.0,200.0,616.7847168059554,800.0,800.0,800.0
2025-10-06 06:00:00,1976.277527,-0.0,0.044,-0.0,200.0,200.0,200.0,200.0,200.0,437.0904050891496
2025-10-06 07:00:00,1798.348018,1562.6947033159397,0.037509999999999995,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-06 08:00:00,1900.288426,1901.4884260000003,0.009949999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-06 09:00:00,1795.951007,1797.1510070000002,-0.00088,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-06 10:00:00,1703.363943,1704.5639430000003,-0.01499,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-06 11:00:00,1995.295553,1996.4955530000002,-0.03204,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-06 12:00:00,1803.771928,5000.0,-0.05996,-0.0,395.0280719999999,800.0,800.0,800.0,800.0,800.0
2025-10-06 13:00:00,1699.404583,2108.771539072,-0.039939999999999996,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-06 14:00:00,1848.558189,1853.3581889999998,-7.000000000000001e-05,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-06 15:00:00,796.7243737,801.5243736999997,0.02255,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-06 16:00:00,901.355117,-0.0,0.04199,-0.0,200.0,493.8448830000003,800.0,800.0,800.0,800.0
2025-10-06 17:00:00,800.6745369,-0.0,0.04431,-0.0,200.0,200.0,289.27650121700043,800.0,800.0,800.0
2025-10-06 18:00:00,98.88935394,-0.0,0.0545,-0.0,200.0,200.0,200.0,787.2978707757836,800.0,800.0
2025-10-06 19:00:00,204.3590529,-0.0,0.055060000000000005,-0.0,200.0,200.0,200.0,579.951520005008,800.0,800.0
2025-10-06 20:00:00,96.42291012,-0.0,0.055060000000000005,-0.0,200.0,200.0,200.0,480.7486583650031,800.0,800.0
2025-10-06 21:00:00,153.8589924,-0.0,0.05457,-0.0,200.0,200.0,200.0,324.2089173066382,800.0,800.0
2025-10-06 22:00:00,118.1095241,-0.0,0.05439,-0.0,200.0,200.0,200.0,203.57518428933173,800.0,800.0
2025-10-06 23:00:00,148.2178053,-0.0,0.051609999999999996,-0.0,200.0,200.0,200.0,200.0,652.9538038050425,800.0
2025-10-07 00:00:00,120.536338,-0.0,0.04628,-0.0,200.0,200.0,200.0,200.0,530.1645120012375,800.0
2025-10-07 01:00:00,115.4382319,-0.0,0.04352,-0.0,200.0,200.0,200.0,200.0,412.59611558923643,800.0
2025-10-07 02:00:00,153.9188257,-0.0,0.042570000000000004,-0.0,200.0,200.0,200.0,200.0,256.6646937736473,800.0
2025-10-07 03:00:00,161.3689145,-0.0,0.040659999999999995,-0.0,200.0,200.0,200.0,200.0,200.0,693.4391145798737
2025-10-07 04:00:00,118.6716216,3226.9259461347065,0.02875,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-07 05:00:00,154.6549184,159.45491839999974,0.03993,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-07 06:00:00,1976.277527,1981.0775269999997,0.04554,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-07 07:00:00,1798.348018,106.53983581781745,0.04854,-0.0,200.0,200.0,303.39181781781787,800.0,800.0,800.0
2025-10-07 08:00:00,1900.288426,-0.0,0.0494,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-07 09:00:00,1795.951007,1797.1510070000002,0.041960000000000004,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-07 10:00:00,1703.363943,1704.5639430000003,0.01575,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-07 11:00:00,1995.295553,2400.199860267267,0.01119,1.11496,200.0,200.0,200.0,200.0,200.0,604.819267267268
2025-10-07 12:00:00,1803.771928,5000.0,0.00721,0.55748,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-07 13:00:00,1699.404583,1704.2045829999997,0.027,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-07 14:00:00,1848.558189,1853.3581889999998,0.04293,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-07 15:00:00,796.7243737,801.5243736999997,0.045939999999999995,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-07 16:00:00,901.355117,-0.0,0.053619999999999994,-0.0,200.0,493.8448830000003,800.0,800.0,800.0,800.0
2025-10-07 17:00:00,800.6745369,-0.0,0.06755,-0.0,200.0,200.0,289.27650121700043,800.0,800.0,800.0
2025-10-07 18:00:00,98.88935394,-0.0,0.19261,-0.0,200.0,200.0,200.0,787.2978707757836,800.0,800.0
2025-10-07 19:00:00,204.3590529,-0.0,0.062369999999999995,-0.0,200.0,200.0,200.0,579.951520005008,800.0,800.0
2025-10-07 20:00:00,96.42291012,-0.0,0.05336,-0.0,200.0,200.0,200.0,480.7486583650031,800.0,800.0
2025-10-07 21:00:00,153.8589924,-0.0,0.05223,-0.0,200.0,200.0,200.0,324.2089173066382,800.0,800.0
2025-10-07 22:00:00,118.1095241,-0.0,0.05062,-0.0,200.0,200.0,200.0,203.57518428933173,800.0,800.0
2025-10-07 23:00:00,148.2178053,-0.0,0.05117,-0.0,200.0,200.0,200.0,200.0,652.9538038050425,800.0
2025-10-08 00:00:00,120.536338,-0.0,0.04942,-0.0,200.0,200.0,200.0,200.0,530.1645120012375,800.0
2025-10-08 01:00:00,115.4382319,-0.0,0.048659999999999995,-0.0,200.0,200.0,200.0,200.0,412.59611558923643,800.0
2025-10-08 02:00:00,153.9188257,-0.0,0.047850000000000004,-0.0,200.0,200.0,200.0,200.0,256.6646937736473,800.0
2025-10-08 03:00:00,161.3689145,-0.0,0.04734,-0.0,200.0,200.0,200.0,200.0,200.0,693.4391145798737
2025-10-08 04:00:00,118.6716216,3226.9259461347065,0.04725,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-08 05:00:00,154.6549184,-0.0,0.04844,-0.0,640.5450816000002,800.0,800.0,800.0,800.0,800.0
2025-10-08 06:00:00,1976.277527,2140.3729904815996,0.04757,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-08 07:00:00,1798.348018,-0.0,0.049030000000000004,-0.0,200.0,200.0,200.0,796.8519820000004,800.0,800.0
2025-10-08 08:00:00,1900.288426,3613.361444343574,0.047990000000000005,-0.0,706.9281483615746,800.0,800.0,800.0,800.0,800.0
2025-10-08 09:00:00,1795.951007,-0.0,0.0499,-0.0,200.0,200.0,200.0,706.2702132132133,800.0,800.0
2025-10-08 10:00:00,1703.363943,-0.0,0.04884,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-08 11:00:00,1995.295553,2401.8728583053044,0.042409999999999996,-0.0,200.0,200.0,200.0,200.0,200.0,605.3773053053054
2025-10-08 12:00:00,1803.771928,5000.0,0.040119999999999996,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-08 13:00:00,1699.404583,1704.2045829999997,0.04555,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-08 14:00:00,1848.558189,1421.1689832129898,0.04872,-0.0,367.81079421298995,800.0,800.0,800.0,800.0,800.0
2025-10-08 15:00:00,796.7243737,-0.0,0.04959,-0.0,200.0,200.0,766.7186097187772,800.0,800.0,800.0
2025-10-08 16:00:00,901.355117,-0.0,0.05248,1.67244,200.0,200.0,200.0,463.4692141090587,800.0,800.0
2025-10-08 17:00:00,800.6745369,-0.0,0.052840000000000005,5.5748,200.0,200.0,200.0,200.0,265.70600799494963,800.0
2025-10-08 18:00:00,98.88935394,-0.0,0.05298,9.47716,200.0,200.0,200.0,200.0,200.0,774.4281080469548
2025-10-08 19:00:00,204.3590529,-0.0,0.052469999999999996,2.7874,200.0,200.0,200.0,200.0,200.0,571.0820270389077
2025-10-08 20:00:00,96.42291012,-0.0,0.05093,0.55748,200.0,200.0,200.0,200.0,200.0,473.6455148918688
2025-10-08 21:00:00,153.8589924,-0.0,0.04947,-0.0,200.0,200.0,200.0,200.0,200.0,318.3128769769769
2025-10-08 22:00:00,118.1095241,-0.0,0.04996,1.11496,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-08 23:00:00,148.2178053,3745.5154452999996,0.04779,3.90236,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-09 00:00:00,120.536338,122.54893799999972,0.05173,2.7874,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-09 01:00:00,115.4382319,-0.0,0.054060000000000004,5.01732,684.7790881000003,800.0,800.0,800.0,800.0,800.0
2025-10-09 02:00:00,153.9188257,247.62295668809944,0.05411,26.20156,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-09 03:00:00,161.3689145,152.78939449999973,0.054799999999999995,13.37952,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-09 04:00:00,118.6716216,103.40234159999972,0.05504,20.06928,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-09 05:00:00,154.6549184,-0.0,0.055189999999999996,17.28188,657.8269616000002,800.0,800.0,800.0,800.0,800.0
2025-10-09 06:00:00,1976.277527,317.21051972896674,0.05521,7.24724,200.0,200.0,201.34936736736722,800.0,800.0,800.0
2025-10-09 07:00:00,1798.348018,-0.0,0.05532,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-09 08:00:00,1900.288426,1901.4884260000003,0.054950000000000006,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-09 09:00:00,1795.951007,5000.0,0.0549,0.55748,403.40647299999983,800.0,800.0,800.0,800.0,800.0
2025-10-09 10:00:00,1703.363943,2103.2459164730003,0.055049999999999995,1.11496,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-09 11:00:00,1995.295553,1992.2908329999996,0.055189999999999996,7.80472,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-09 12:00:00,1803.771928,1796.8648479999997,0.05564,11.70708,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-09 13:00:00,1699.404583,-0.0,0.055909999999999994,-0.0,200.0,200.0,295.79541700000027,800.0,800.0,800.0
2025-10-09 14:00:00,1848.558189,-0.0,0.05707,-0.0,200.0,200.0,200.0,200.0,200.0,244.1414325830002
2025-10-09 15:00:00,796.7243737,2560.5974206839587,0.055990000000000005,-0.0,200.0,200.0,206.77033813437592,800.0,800.0,800.0
2025-10-09 16:00:00,901.355117,-0.0,0.057280000000000005,-0.0,200.0,200.0,200.0,200.0,502.40845079624177,800.0
2025-10-09 17:00:00,800.6745369,-0.0,0.05962,-0.0,200.0,200.0,200.0,200.0,200.0,299.6315054454454
2025-10-09 18:00:00,98.88935394,-0.0,0.05709,0.55748,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-09 19:00:00,204.3590529,292.12115504214205,0.05593,2.22992,200.0,200.0,200.0,200.0,200.0,288.7920221421421
2025-10-09 20:00:00,96.42291012,-0.0,0.05801,8.91968,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-09 21:00:00,153.8589924,147.25427239999993,0.0559,7.80472,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-09 22:00:00,118.1095241,505.058520738467,0.055799999999999995,2.7874,200.0,200.0,200.0,200.0,200.0,588.5363966384671
2025-10-09 23:00:00,148.2178053,-0.0,0.05747,-0.0,200.0,200.0,200.0,200.0,200.0,438.73005494182866
2025-10-10 00:00:00,120.536338,-0.0,0.057159999999999996,-0.0,200.0,200.0,200.0,200.0,200.0,316.75498688688685
2025-10-10 01:00:00,115.4382319,-0.0,0.05669,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-10 02:00:00,153.9188257,155.11882569999995,0.054920000000000004,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-10 03:00:00,161.3689145,162.56891449999992,0.0482,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-10 04:00:00,118.6716216,3719.8716216000003,0.048049999999999995,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-10 05:00:00,154.6549184,159.45491839999974,0.05609,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-10 06:00:00,1976.277527,182.4268943673669,0.05668,-0.0,200.0,200.0,201.34936736736722,800.0,800.0,800.0
2025-10-10 07:00:00,1798.348018,-0.0,0.057909999999999996,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-10 08:00:00,1900.288426,1901.4884260000003,0.05663,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-10 09:00:00,1795.951007,1797.1510070000002,0.047990000000000005,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-10 10:00:00,1703.363943,1704.0064630000004,0.0399,0.55748,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-10 11:00:00,1995.295553,1995.380593,0.01511,1.11496,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-10 12:00:00,1803.771928,5000.0,0.00994,-0.0,395.0280719999999,800.0,800.0,800.0,800.0,800.0
2025-10-10 13:00:00,1699.404583,2106.541619072,0.01001,2.22992,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-10 14:00:00,1848.558189,1851.6857489999998,0.0158,1.67244,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-10 15:00:00,796.7243737,800.4094136999997,0.04088,1.11496,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-10 16:00:00,901.355117,901.6952769999997,0.04498,4.45984,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-10 17:00:00,800.6745369,-0.0,0.05196,3.90236,200.0,598.4278231000003,800.0,800.0,800.0,800.0
2025-10-10 18:00:00,98.88935394,-0.0,0.05609,1.67244,200.0,497.2124813369005,800.0,800.0,800.0,800.0
2025-10-10 19:00:00,204.3590529,-0.0,0.056159999999999995,2.22992,200.0,291.1861359555638,800.0,800.0,800.0,800.0
2025-10-10 20:00:00,96.42291012,-0.0,0.05632,0.55748,200.0,200.0,791.6295196996084,800.0,800.0,800.0
2025-10-10 21:00:00,153.8589924,-0.0,0.055560000000000005,1.11496,200.0,200.0,635.2938577799089,800.0,800.0,800.0
2025-10-10 22:00:00,118.1095241,-0.0,0.056060000000000006,-0.0,200.0,200.0,513.7490398221291,800.0,800.0,800.0
2025-10-10 23:00:00,148.2178053,-0.0,0.05618,-0.0,200.0,200.0,362.2174854823072,800.0,800.0,800.0
2025-10-11 00:00:00,120.536338,-0.0,0.05561,-0.0,200.0,200.0,238.51892999682508,800.0,800.0,800.0
2025-10-11 01:00:00,115.4382319,-0.0,0.054939999999999996,-0.0,200.0,200.0,200.0,720.0421791668284,800.0,800.0
2025-10-11 02:00:00,153.9188257,-0.0,0.05522,-0.0,200.0,200.0,200.0,563.2033112876617,800.0,800.0
2025-10-11 03:00:00,161.3689145,2200.928806523626,0.05005,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-11 04:00:00,118.6716216,-0.0,0.05631,-0.0,676.5283784000003,800.0,800.0,800.0,800.0,800.0
2025-10-11 05:00:00,154.6549184,-0.0,0.056659999999999995,-0.0,517.1969316216005,800.0,800.0,800.0,800.0,800.0
2025-10-11 06:00:00,1976.277527,-0.0,0.056780000000000004,-0.0,200.0,200.0,200.0,336.40220768997915,800.0,800.0
2025-10-11 07:00:00,1798.348018,464.4822125177106,0.056240000000000005,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-11 08:00:00,1900.288426,1901.4884260000003,0.05571,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-11 09:00:00,1795.951007,3503.421220213213,0.055060000000000005,-0.0,200.0,200.0,200.0,706.2702132132133,800.0,800.0
2025-10-11 10:00:00,1703.363943,-0.0,0.05654,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-11 11:00:00,1995.295553,1996.4955530000002,0.049210000000000004,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-11 12:00:00,1803.771928,2105.8774164884876,0.048490000000000005,-0.0,200.0,200.0,200.0,200.0,200.0,500.90548848848874
2025-10-11 13:00:00,1699.404583,5000.0,0.046189999999999995,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-11 14:00:00,1848.558189,1853.3581889999998,0.052520000000000004,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-11 15:00:00,796.7243737,801.5243736999997,0.05343,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-11 16:00:00,901.355117,-0.0,0.05689,-0.0,200.0,493.8448830000003,800.0,800.0,800.0,800.0
2025-10-11 17:00:00,800.6745369,-0.0,0.0569,-0.0,200.0,200.0,289.27650121700043,800.0,800.0,800.0
2025-10-11 18:00:00,98.88935394,-0.0,0.05704,1.11496,200.0,200.0,200.0,788.4128307757836,800.0,800.0
2025-10-11 19:00:00,204.3590529,-0.0,0.05701,-0.0,200.0,200.0,200.0,581.065365045008,800.0,800.0
