,Load (kWh),Grid supply (kWh),Spot Price (Euro/kWh),Battery (kWh),Battery2 (kWh),Battery3 (kWh),Battery4 (kWh),Battery5 (kWh),Battery6 (kWh)
2024-07-01 05:00:00,152.0,-0.0,0.05002,643.2000000000003,800.0,800.0,800.0,800.0,800.0
2024-07-01 06:00:00,2981.6,-0.0,0.04836,200.0,200.0,200.0,200.0,200.0,656.9568000000008
2024-07-01 07:00:00,2798.0,2342.7001567999982,0.04839,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-01 08:00:00,2899.4,4305.404804804804,0.04743,200.0,200.0,200.0,404.8048048048047,800.0,800.0
2024-07-01 09:00:00,2802.2,5000.0,0.047259999999999996,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-01 10:00:00,2702.6,-0.0,0.05005,200.0,200.0,200.0,200.0,492.6000000000006,800.0
2024-07-01 11:00:00,2996.3,2105.792599999999,0.0499,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-01 12:00:00,2795.9,2797.099999999999,0.040479999999999995,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-01 13:00:00,2696.2,4154.757357357356,0.034659999999999996,200.0,200.0,200.0,457.3573573573572,800.0,800.0
2024-07-01 14:00:00,2854.7,5000.0,0.032549999999999996,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-01 15:00:00,1796.7,1801.4999999999998,0.03487,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-01 16:00:00,1904.5,1909.2999999999997,0.04254,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-01 17:00:00,1401.8,1406.5999999999997,0.04355,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-01 18:00:00,1196.2,306.708310913516,0.047670000000000004,200.0,505.7083109135162,800.0,800.0,800.0,800.0
2024-07-01 19:00:00,1199.2,-0.0,0.04839,200.0,200.0,200.0,502.60260260260276,800.0,800.0
2024-07-01 20:00:00,1499.9,-0.0,0.05004,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-01 21:00:00,1600.9,1602.1000000000004,0.04776,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-01 22:00:00,1204.1,3525.0763540128783,0.04419,200.0,200.0,719.7763540128789,800.0,800.0,800.0
2024-07-01 23:00:00,1498.2,-0.0,0.04734,200.0,200.0,200.0,200.0,418.056577658866,800.0
2024-07-02 00:00:00,117.7,-0.0,0.047420000000000004,200.0,200.0,200.0,200.0,298.3385210812072,800.0
2024-07-02 01:00:00,116.8,-0.0,0.046770000000000006,200.0,200.0,200.0,200.0,200.0,779.640182560126
2024-07-02 02:00:00,145.8,-0.0,0.046020000000000005,200.0,200.0,200.0,200.0,200.0,632.060542377566
2024-07-02 03:00:00,155.3,-0.0,0.044789999999999996,200.0,200.0,200.0,200.0,200.0,475.1284818351885
2024-07-02 04:00:00,120.3,-0.0,0.045149999999999996,200.0,200.0,200.0,200.0,200.0,353.35335335335327
2024-07-02 05:00:00,152.0,-0.0,0.04514,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-02 06:00:00,2981.6,2982.799999999999,0.03828,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-02 07:00:00,2798.0,5000.0,0.037950000000000005,200.0,200.0,600.8000000000002,800.0,800.0,800.0
2024-07-02 08:00:00,2899.4,702.0007999999996,0.03811,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-02 09:00:00,2802.2,2803.3999999999987,0.03621,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-02 10:00:00,2702.6,2703.799999999999,0.03558,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-02 11:00:00,2996.3,2997.499999999999,0.03533,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-02 12:00:00,2795.9,2797.099999999999,0.03459,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-02 13:00:00,2696.2,2697.3999999999987,0.03392,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-02 14:00:00,2854.7,5000.0,0.03259,200.0,200.0,544.1000000000004,800.0,800.0,800.0
2024-07-02 15:00:00,1796.7,3255.9440999999997,0.03344,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-02 16:00:00,1904.5,-0.0,0.03515,200.0,200.0,200.0,690.7000000000003,800.0,800.0
2024-07-02 17:00:00,1401.8,3313.9906999999994,0.03509,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-02 18:00:00,1196.2,1200.9999999999998,0.03582,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-02 19:00:00,1199.2,1203.9999999999998,0.03754,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-02 20:00:00,1499.9,-0.0,0.038799999999999994,200.0,200.0,495.3000000000002,800.0,800.0,800.0
2024-07-02 21:00:00,1600.9,715.4018065065063,0.03797,200.0,200.0,200.0,206.50650650650647,800.0,800.0
2024-07-02 22:00:00,1204.1,-0.0,0.039200000000000006,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-02 23:00:00,1498.2,1499.4000000000003,0.03612,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-03 00:00:00,117.7,118.89999999999993,0.035,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-03 01:00:00,116.8,3718.0,0.03479,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-03 02:00:00,145.8,150.59999999999974,0.0352,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-03 03:00:00,155.3,160.09999999999974,0.037579999999999995,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-03 04:00:00,120.3,-0.0,0.03978,674.9000000000003,800.0,800.0,800.0,800.0,800.0
2024-07-03 05:00:00,152.0,-0.0,0.040229999999999995,518.2251000000006,800.0,800.0,800.0,800.0,800.0
2024-07-03 06:00:00,2981.6,3267.8931251,0.039380000000000005,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-03 07:00:00,2798.0,2802.800000000001,0.041049999999999996,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-03 08:00:00,2899.4,2110.4062062062067,0.041659999999999996,200.0,606.2062062062059,800.0,800.0,800.0,800.0
2024-07-03 09:00:00,2802.2,-0.0,0.04174,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-03 10:00:00,2702.6,2703.799999999999,0.039119999999999995,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-03 11:00:00,2996.3,5000.0,0.038,200.0,200.0,402.4999999999996,800.0,800.0,800.0
2024-07-03 12:00:00,2795.9,4396.6025,0.038560000000000004,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-03 13:00:00,2696.2,2701.000000000001,0.039850000000000003,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-03 14:00:00,2854.7,-0.0,0.041299999999999996,200.0,200.0,200.0,200.0,340.5000000000002,800.0
2024-07-03 15:00:00,1796.7,4658.1404999999995,0.04069,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-03 16:00:00,1904.5,913.5028013999984,0.050159999999999996,200.0,404.2028013999986,800.0,800.0,800.0,800.0
2024-07-03 17:00:00,1401.8,-0.0,0.05059,200.0,200.0,200.0,200.0,798.5985985985988,800.0
2024-07-03 18:00:00,1196.2,-0.0,0.05069,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-03 19:00:00,1199.2,1200.4000000000003,0.05023,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-03 20:00:00,1499.9,1501.1000000000004,0.04997,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-03 21:00:00,1600.9,1602.1000000000004,0.0443,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-03 22:00:00,1204.1,1205.3000000000002,0.039979999999999995,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-03 23:00:00,1498.2,1499.4000000000003,0.03778,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-04 00:00:00,120.5,121.69999999999993,0.031670000000000004,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-04 01:00:00,115.4,116.59999999999994,0.02564,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-04 02:00:00,153.9,155.09999999999994,0.01745,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-04 03:00:00,161.4,3762.6000000000004,0.00977,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-04 04:00:00,118.7,123.49999999999973,0.009949999999999999,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-04 05:00:00,154.7,159.49999999999972,0.02647,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-04 06:00:00,1976.3,182.40130130130092,0.03,200.0,200.0,201.3013013013012,800.0,800.0,800.0
2024-07-04 07:00:00,1798.3,-0.0,0.03033,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-04 08:00:00,1900.3,1901.5000000000002,0.02395,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-04 09:00:00,1796.0,1797.2000000000003,0.0035800000000000003,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-04 10:00:00,1703.4,1704.6000000000004,0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-04 11:00:00,1995.3,1996.5000000000002,-4e-05,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-04 12:00:00,1803.8,1805.0000000000002,-0.00518,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-04 13:00:00,1699.4,5000.0,-0.01966,499.3999999999997,800.0,800.0,800.0,800.0,800.0
2024-07-04 14:00:00,1848.6,2153.6994,-0.018600000000000002,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-04 15:00:00,796.7,801.4999999999998,-5.9999999999999995e-05,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-04 16:00:00,901.4,906.1999999999997,0.00151,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-04 17:00:00,800.7,-0.0,0.011720000000000001,200.0,594.5000000000002,800.0,800.0,800.0,800.0
2024-07-04 18:00:00,98.9,-0.0,0.03084,200.0,491.60550000000035,800.0,800.0,800.0,800.0
2024-07-04 19:00:00,204.4,-0.0,0.03648,200.0,283.3138945000005,800.0,800.0,800.0,800.0
2024-07-04 20:00:00,96.4,-0.0,0.03767,200.0,200.0,783.2305806055007,800.0,800.0,800.0
2024-07-04 21:00:00,153.9,-0.0,0.03755,200.0,200.0,625.7473500248954,800.0,800.0,800.0
2024-07-04 22:00:00,118.1,-0.0,0.03699,200.0,200.0,504.2216026748706,800.0,800.0,800.0
2024-07-04 23:00:00,148.2,-0.0,0.030440000000000002,200.0,200.0,352.7173810721959,800.0,800.0,800.0
2024-07-05 00:00:00,120.5,-0.0,0.019510000000000003,200.0,200.0,229.06466369112388,800.0,800.0,800.0
2024-07-05 01:00:00,115.4,-0.0,0.00412,200.0,200.0,200.0,710.6355990274329,800.0,800.0
2024-07-05 02:00:00,153.9,2046.1750365715945,0.00267,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-05 03:00:00,161.4,166.19999999999973,0.00292,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-05 04:00:00,118.7,123.49999999999973,0.005719999999999999,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-05 05:00:00,154.7,159.49999999999972,0.02084,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-05 06:00:00,1976.3,182.40130130130092,0.02996,200.0,200.0,201.3013013013012,800.0,800.0,800.0
2024-07-05 07:00:00,1798.3,-0.0,0.03147,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-05 08:00:00,1900.3,1901.5000000000002,0.024550000000000002,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-05 09:00:00,1796.0,1797.2000000000003,0.00438,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-05 10:00:00,1703.4,1704.6000000000004,0.00044,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-05 11:00:00,1995.3,1996.5000000000002,0.00044,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-05 12:00:00,1803.8,2105.9009009009,-4e-05,200.0,200.0,200.0,200.0,200.0,500.9009009009012
2024-07-05 13:00:00,1699.4,5000.0,-5e-05,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-05 14:00:00,1848.6,1853.3999999999996,0.00942,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-05 15:00:00,796.7,286.3764487805961,0.02698,284.87644878059626,800.0,800.0,800.0,800.0,800.0
2024-07-05 16:00:00,901.4,-0.0,0.02949,200.0,200.0,579.1915723318159,800.0,800.0,800.0
2024-07-05 17:00:00,800.7,-0.0,0.03363,200.0,200.0,200.0,375.1123807594841,800.0,800.0
2024-07-05 18:00:00,98.9,-0.0,0.0367,200.0,200.0,200.0,273.6372683787247,800.0,800.0
2024-07-05 19:00:00,204.4,-0.0,0.03781,200.0,200.0,200.0,200.0,666.7636311103461,800.0
2024-07-05 20:00:00,96.4,-0.0,0.04129,200.0,200.0,200.0,200.0,568.0968674792358,800.0
2024-07-05 21:00:00,153.9,-0.0,0.04245,200.0,200.0,200.0,200.0,412.0287706117567,800.0
2024-07-05 22:00:00,118.1,-0.0,0.04249,200.0,200.0,200.0,200.0,291.91674184114504,800.0
2024-07-05 23:00:00,148.2,-0.0,0.0466,200.0,200.0,200.0,200.0,200.0,741.824825099304
2024-07-06 00:00:00,117.7,-0.0,0.046520000000000006,200.0,200.0,200.0,200.0,200.0,622.3830002742047
2024-07-06 01:00:00,116.8,-0.0,0.046490000000000004,200.0,200.0,200.0,200.0,200.0,503.96061727393055
2024-07-06 02:00:00,145.8,-0.0,0.04296,200.0,200.0,200.0,200.0,200.0,356.6566566566566
2024-07-06 03:00:00,155.3,-0.0,0.03436,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-06 04:00:00,120.3,121.49999999999993,0.01995,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-06 05:00:00,152.0,153.19999999999993,0.00613,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-06 06:00:00,2981.6,2982.799999999999,0.00554,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-06 07:00:00,2798.0,2799.199999999999,0.0035,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-06 08:00:00,2899.4,2900.599999999999,0.00033,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-06 09:00:00,2802.2,5000.0,-4e-05,200.0,200.0,596.6000000000004,800.0,800.0,800.0
2024-07-06 10:00:00,2702.6,509.3965999999991,-2e-05,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-06 11:00:00,2996.3,2997.499999999999,-2.9999999999999997e-05,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-06 12:00:00,2795.9,2797.099999999999,-0.00011999999999999999,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-06 13:00:00,2696.2,4154.757357357356,-0.00218,200.0,200.0,200.0,457.3573573573572,800.0,800.0
2024-07-06 14:00:00,2854.7,5000.0,-0.00271,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-06 15:00:00,1796.7,1801.4999999999998,-0.0006,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-06 16:00:00,1904.5,1909.2999999999997,1e-05,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-06 17:00:00,1401.8,-0.0,0.0019399999999999999,200.0,200.0,593.4000000000003,800.0,800.0,800.0
2024-07-06 18:00:00,1196.2,2606.1933999999997,0.00044,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-06 19:00:00,1199.2,1203.9999999999998,0.006690000000000001,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-06 20:00:00,1499.9,716.1179244309371,0.00991,200.0,611.4179244309373,800.0,800.0,800.0,800.0
2024-07-06 21:00:00,1600.9,-0.0,0.0183,200.0,200.0,200.0,206.50650650650647,800.0,800.0
2024-07-06 22:00:00,1204.1,-0.0,0.01444,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-06 23:00:00,1498.2,1499.4000000000003,-2e-05,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-07 00:00:00,117.7,118.89999999999993,-0.0001,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-07 01:00:00,116.8,3718.0,-0.0008,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-07 02:00:00,145.8,-0.0,-0.00047999999999999996,649.4000000000003,800.0,800.0,800.0,800.0,800.0
2024-07-07 03:00:00,155.3,-0.0,-5.9999999999999995e-05,489.4506000000005,800.0,800.0,800.0,800.0,800.0
2024-07-07 04:00:00,120.3,-0.0,-1e-05,364.66114940000074,800.0,800.0,800.0,800.0,800.0
2024-07-07 05:00:00,152.0,-0.0,-1e-05,208.296488250601,800.0,800.0,800.0,800.0,800.0
2024-07-07 06:00:00,2981.6,-0.0,-1e-05,200.0,200.0,200.0,200.0,200.0,222.48819176235088
2024-07-07 07:00:00,2798.0,2776.7342964294107,-0.00061,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-07 08:00:00,2899.4,2900.599999999999,-0.00647,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-07 09:00:00,2802.2,2803.3999999999987,-0.009980000000000001,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-07 10:00:00,2702.6,2703.799999999999,-0.012039999999999999,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-07 11:00:00,2996.3,2997.499999999999,-0.01349,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-07 12:00:00,2795.9,4095.798698698698,-0.01502,200.0,200.0,200.0,298.69869869869854,800.0,800.0
2024-07-07 13:00:00,2696.2,5000.0,-0.019899999999999998,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-07 14:00:00,2854.7,2859.500000000001,0.001,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-07 15:00:00,1796.7,1801.4999999999998,0.017920000000000002,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-07 16:00:00,1904.5,1909.2999999999997,0.029,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-07 17:00:00,1401.8,1406.5999999999997,0.0349,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-07 18:00:00,1196.2,1200.9999999999998,0.04371,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-07 19:00:00,1199.2,-0.0,0.04517,200.0,200.0,796.0000000000002,800.0,800.0,800.0
2024-07-07 20:00:00,1499.9,-0.0,0.04591,200.0,200.0,200.0,200.0,492.50400000000013,800.0
2024-07-07 21:00:00,1600.9,710.4885040000001,0.04506,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-07 22:00:00,1204.1,1205.3000000000002,0.044950000000000004,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-07 23:00:00,1498.2,1499.4000000000003,0.04342,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-08 00:00:00,117.7,118.89999999999993,0.04299,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-08 01:00:00,116.8,117.99999999999993,0.04293,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-08 02:00:00,145.8,579.0605423775662,0.04291,200.0,200.0,200.0,200.0,200.0,632.060542377566
2024-07-08 03:00:00,155.3,-0.0,0.04298,200.0,200.0,200.0,200.0,200.0,475.12848183518844
2024-07-08 04:00:00,120.3,-0.0,0.04339,200.0,200.0,200.0,200.0,200.0,353.35335335335327
2024-07-08 05:00:00,152.0,-0.0,0.044289999999999996,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-08 06:00:00,2981.6,2982.799999999999,0.04237,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-08 07:00:00,2798.0,2799.199999999999,0.04139,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-08 08:00:00,2899.4,2900.599999999999,0.04138,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-08 09:00:00,2802.2,2803.3999999999987,0.041350000000000005,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-08 10:00:00,2702.6,2703.799999999999,0.03692,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-08 11:00:00,2996.3,2997.499999999999,0.03193,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-08 12:00:00,2795.9,5000.0,0.02945,200.0,200.0,602.9000000000001,800.0,800.0,800.0
2024-07-08 13:00:00,2696.2,4096.7029,0.03023,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-08 14:00:00,2854.7,2859.500000000001,0.03608,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-08 15:00:00,1796.7,1801.4999999999998,0.03897,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-08 16:00:00,1904.5,1909.2999999999997,0.04342,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-08 17:00:00,1401.8,1406.5999999999997,0.04387,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-08 18:00:00,1196.2,-0.0,0.04405,200.0,200.0,799.0000000000002,800.0,800.0,800.0
2024-07-08 19:00:00,1199.2,-0.0,0.044090000000000004,200.0,200.0,200.0,200.0,796.2010000000002,800.0
2024-07-08 20:00:00,1499.9,306.09520099999975,0.044109999999999996,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-08 21:00:00,1600.9,1602.1000000000004,0.04344,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-08 22:00:00,1204.1,2706.2009009009003,0.04313,200.0,200.0,200.0,500.900900900901,800.0,800.0
2024-07-08 23:00:00,1498.2,-0.0,0.04385,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-09 00:00:00,117.7,118.89999999999993,0.04294,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-09 01:00:00,116.8,117.99999999999993,0.04245,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-09 02:00:00,145.8,146.99999999999994,0.04223,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-09 03:00:00,155.3,3756.5,0.042140000000000004,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-09 04:00:00,120.3,125.09999999999972,0.0426,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-09 05:00:00,152.0,-0.0,0.04498,643.2000000000003,800.0,800.0,800.0,800.0,800.0
2024-07-09 06:00:00,2981.6,-0.0,0.045380000000000004,200.0,200.0,200.0,200.0,200.0,656.9568000000008
2024-07-09 07:00:00,2798.0,2342.7001567999982,0.044899999999999995,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-09 08:00:00,2899.4,2900.599999999999,0.04207,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-09 09:00:00,2802.2,2803.3999999999987,0.03798,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-09 10:00:00,2702.6,2703.799999999999,0.03461,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-09 11:00:00,2996.3,2997.499999999999,0.02925,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-09 12:00:00,2795.9,5000.0,0.02527,200.0,200.0,602.9000000000001,800.0,800.0,800.0
2024-07-09 13:00:00,2696.2,4096.7029,0.02668,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-09 14:00:00,2854.7,2859.500000000001,0.0329,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-09 15:00:00,1796.7,1801.4999999999998,0.03639,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-09 16:00:00,1904.5,913.5028013999984,0.04473,200.0,404.2028013999986,800.0,800.0,800.0,800.0
2024-07-09 17:00:00,1401.8,-0.0,0.04499,200.0,200.0,200.0,200.0,798.5985985985988,800.0
2024-07-09 18:00:00,1196.2,-0.0,0.045079999999999995,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-09 19:00:00,1199.2,1200.4000000000003,0.04443,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-09 20:00:00,1499.9,1501.1000000000004,0.044109999999999996,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-09 21:00:00,1600.9,1602.1000000000004,0.0412,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-09 22:00:00,1204.1,1205.3000000000002,0.03928,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-09 23:00:00,1498.2,1499.4000000000003,0.03494,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-10 00:00:00,117.7,118.89999999999993,0.032990000000000005,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-10 01:00:00,116.8,117.99999999999993,0.03003,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-10 02:00:00,145.8,3747.0,0.028730000000000002,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-10 03:00:00,155.3,160.09999999999974,0.03,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-10 04:00:00,120.3,125.09999999999972,0.03268,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-10 05:00:00,152.0,156.79999999999973,0.03649,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-10 06:00:00,2981.6,2986.4000000000005,0.037469999999999996,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-10 07:00:00,2798.0,2802.800000000001,0.03771,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-10 08:00:00,2899.4,-0.0,0.038060000000000004,200.0,200.0,200.0,200.0,295.8000000000004,800.0
2024-07-10 09:00:00,2802.2,4814.802306506505,0.038060000000000004,200.0,506.50650650650584,800.0,800.0,800.0,800.0
2024-07-10 10:00:00,2702.6,-0.0,0.03847,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-10 11:00:00,2996.3,2997.499999999999,0.037770000000000005,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-10 12:00:00,2795.9,2797.099999999999,0.037200000000000004,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-10 13:00:00,2696.2,4154.757357357356,0.03687,200.0,200.0,200.0,457.3573573573572,800.0,800.0
2024-07-10 14:00:00,2854.7,5000.0,0.03646,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-10 15:00:00,1796.7,1801.4999999999998,0.037270000000000005,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-10 16:00:00,1904.5,1909.2999999999997,0.038619999999999995,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-10 17:00:00,1401.8,-0.0,0.040299999999999996,200.0,200.0,593.4000000000003,800.0,800.0,800.0
2024-07-10 18:00:00,1196.2,-0.0,0.04297,200.0,200.0,200.0,200.0,593.8066000000003,800.0
2024-07-10 19:00:00,1199.2,207.5872065999996,0.039990000000000005,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-10 20:00:00,1499.9,1501.1000000000004,0.039990000000000005,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-10 21:00:00,1600.9,1602.1000000000004,0.03932,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-10 22:00:00,1204.1,2706.2009009009003,0.039240000000000004,200.0,200.0,200.0,500.900900900901,800.0,800.0
2024-07-10 23:00:00,1498.2,-0.0,0.039630000000000006,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-11 00:00:00,117.7,118.89999999999993,0.038979999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-11 01:00:00,116.8,3718.0,0.038990000000000004,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-11 02:00:00,145.8,150.59999999999974,0.03917,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-11 03:00:00,155.3,160.09999999999974,0.03958,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-11 04:00:00,120.3,-0.0,0.04158,674.9000000000003,800.0,800.0,800.0,800.0,800.0
2024-07-11 05:00:00,152.0,281.77489999999943,0.040799999999999996,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-11 06:00:00,2981.6,2188.4020020020016,0.0415,200.0,602.0020020020019,800.0,800.0,800.0,800.0
2024-07-11 07:00:00,2798.0,-0.0,0.044899999999999995,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-11 08:00:00,2899.4,2900.599999999999,0.04063,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-11 09:00:00,2802.2,4108.505105105104,0.04022,200.0,200.0,200.0,305.10510510510505,800.0,800.0
2024-07-11 10:00:00,2702.6,5000.0,0.04014,800.0,800.0,800.0,800.0,800.0,800.0
