,Load (kWh),Grid supply (kWh),Spot Price (Euro/kWh),Wind (kWh),Battery (kWh),Battery2 (kWh),Battery3 (kWh),Battery4 (kWh),Battery5 (kWh),Battery6 (kWh)
2024-07-29 05:00:00,154.7,211.401013904795,0.047,2.1,732.1230139047955,800.0,800.0,800.0,800.0,800.0
2024-07-29 06:00:00,1976.3,-0.0,0.04846,39.8,200.0,200.0,200.0,590.8908908908909,800.0,800.0
2024-07-29 07:00:00,1798.3,-0.0,0.05069,210.2,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-29 08:00:00,1900.3,1709.7000000000003,0.04273,191.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-29 09:00:00,1796.0,1642.2000000000003,0.03581,155.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-29 10:00:00,1703.4,1494.4000000000003,0.02097,210.2,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-29 11:00:00,1995.3,1286.9,0.00418,709.6,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-29 12:00:00,1803.8,5000.0,-0.0017,-0.0,394.99999999999983,800.0,800.0,800.0,800.0,800.0
2024-07-29 13:00:00,1699.4,-0.0,0.00041999999999999996,-0.0,200.0,200.0,200.0,491.205,800.0,800.0
2024-07-29 14:00:00,1848.6,-0.0,0.026789999999999998,366.79291170670643,200.0,200.0,200.0,200.0,200.0,206.70670670670665
2024-07-29 15:00:00,796.7,-0.0,0.04097,791.2,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-29 16:00:00,901.4,-0.0,0.04476,902.6000000000001,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-29 17:00:00,800.7,-0.0,0.05568,801.9000000000003,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-29 18:00:00,98.9,-0.0,0.11589,100.09999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-29 19:00:00,204.4,-0.0,0.06409000000000001,205.59999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-29 20:00:00,96.4,-0.0,0.062310000000000004,97.59999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-29 21:00:00,153.9,-0.0,0.05522,155.09999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-29 22:00:00,118.1,-0.0,0.05203,119.29999999999993,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-29 23:00:00,148.2,-0.0,0.05027,149.39999999999992,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-30 00:00:00,120.5,-0.0,0.04998,121.69999999999993,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-30 01:00:00,115.4,-0.0,0.04994,116.59999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-30 02:00:00,153.9,-0.0,0.04992,155.09999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-30 03:00:00,161.4,-0.0,0.049640000000000004,1004.5393367341319,200.0,200.0,200.0,200.0,441.93933673413176,800.0
2024-07-30 04:00:00,118.7,-0.0,0.04999,1376.2,200.0,200.0,497.39739739739747,800.0,800.0,800.0
2024-07-30 05:00:00,154.7,-0.0,0.05135,1660.6,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-30 06:00:00,1976.3,-0.0,0.054310000000000004,1522.0,340.9000000000003,800.0,800.0,800.0,800.0,800.0
2024-07-30 07:00:00,1798.3,-0.0,0.05,2076.4,614.6591000000008,800.0,800.0,800.0,800.0,800.0
2024-07-30 08:00:00,1900.3,-0.0,0.04396,791.2,200.0,200.0,700.944440900001,800.0,800.0,800.0
2024-07-30 09:00:00,1796.0,-0.0,0.03993,570.2,200.0,200.0,200.0,200.0,671.6434964591011,800.0
2024-07-30 10:00:00,1703.4,92.72814703735821,0.02757,541.3,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-30 11:00:00,1995.3,1628.6000000000004,0.0011200000000000001,367.9,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-30 12:00:00,1803.8,4950.689267976417,1e-05,265.4,611.0892679764175,800.0,800.0,800.0,800.0,800.0
2024-07-30 13:00:00,1699.4,-0.0,0.001,425.7,200.0,200.0,532.7781787084413,800.0,800.0,800.0
2024-07-30 14:00:00,1848.6,-0.0,0.03563,483.5,200.0,200.0,200.0,200.0,364.34540052973296,800.0
2024-07-30 15:00:00,796.7,-0.0,0.04252,541.3,200.0,200.0,200.0,200.0,200.0,706.9810551292031
2024-07-30 16:00:00,901.4,-0.0,0.04955,570.2,200.0,200.0,200.0,200.0,200.0,374.0740740740741
2024-07-30 17:00:00,800.7,-0.0,0.09892000000000001,628.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-30 18:00:00,98.9,-0.0,0.12308,100.09999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-30 19:00:00,204.4,-0.0,0.15941,205.59999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-30 20:00:00,96.4,-0.0,0.14,97.59999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-30 21:00:00,153.9,-0.0,0.06419,155.09999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-30 22:00:00,118.1,-0.0,0.05194,119.29999999999993,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-30 23:00:00,148.2,-0.0,0.0554,149.39999999999992,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-31 00:00:00,120.5,-0.0,0.054909999999999994,259.8541214742322,200.0,200.0,200.0,200.0,200.0,338.1541214742323
2024-07-31 01:00:00,115.4,-0.0,0.05464,791.2,200.0,200.0,200.0,200.0,412.61596735275805,800.0
2024-07-31 02:00:00,153.9,-0.0,0.05478,1084.6,200.0,200.0,200.0,741.3033513854053,800.0,800.0
2024-07-31 03:00:00,161.4,-0.0,0.054909999999999994,599.1,200.0,200.0,576.06204803402,800.0,800.0,800.0
2024-07-31 04:00:00,118.7,-0.0,0.055060000000000005,832.0,200.0,685.985985985986,800.0,800.0,800.0,800.0
2024-07-31 05:00:00,154.7,-0.0,0.060289999999999996,872.8,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-31 06:00:00,1976.3,-0.0,0.06874,832.0,200.0,250.90000000000032,800.0,800.0,800.0,800.0
2024-07-31 07:00:00,1798.3,-0.0,0.06420999999999999,191.8,200.0,200.0,200.0,200.0,440.74910000000045,800.0
2024-07-31 08:00:00,1900.3,578.0916490999996,0.0564,483.5,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-31 09:00:00,1796.0,1429.3000000000002,0.04808,367.9,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-31 10:00:00,1703.4,1439.2000000000003,0.03946,265.4,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-31 11:00:00,1995.3,1749.5000000000002,0.02359,247.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-31 12:00:00,1803.8,5000.0,0.01173,247.0,642.0,800.0,800.0,800.0,800.0,800.0
2024-07-31 13:00:00,1699.4,1494.1419999999998,0.02011,367.9,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-31 14:00:00,1848.6,1569.5999999999997,0.03699,283.8,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-31 15:00:00,796.7,404.69999999999976,0.04641,396.8,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-31 16:00:00,901.4,-0.0,0.0512,210.2,200.0,704.0000000000002,800.0,800.0,800.0,800.0
2024-07-31 17:00:00,800.7,-0.0,0.051789999999999996,425.7,200.0,324.8960000000004,800.0,800.0,800.0,800.0
2024-07-31 18:00:00,98.9,-0.0,0.05268,396.8,200.0,619.0711040000006,800.0,800.0,800.0,800.0
2024-07-31 19:00:00,204.4,-0.0,0.05233,339.0,200.0,749.6520328960007,800.0,800.0,800.0,800.0
2024-07-31 20:00:00,96.4,-0.0,0.0518,144.4,200.0,793.5023808631049,800.0,800.0,800.0,800.0
2024-07-31 21:00:00,153.9,-0.0,0.051340000000000004,44.4,200.0,679.8088784822421,800.0,800.0,800.0,800.0
2024-07-31 22:00:00,118.1,677.8845894443258,0.05132,59.6,695.1136590480859,800.0,800.0,800.0,800.0,800.0
2024-07-31 23:00:00,148.2,-0.0,0.054509999999999996,91.4,633.6185453890381,800.0,800.0,800.0,800.0,800.0
2024-08-01 00:00:00,117.7,-0.0,0.054259999999999996,191.8,703.0849268436493,800.0,800.0,800.0,800.0,800.0
2024-08-01 01:00:00,116.8,-0.0,0.053700000000000005,155.0,736.581841916806,800.0,800.0,800.0,800.0,800.0
2024-08-01 02:00:00,145.8,-0.0,0.054439999999999995,144.4,730.4452600748893,800.0,800.0,800.0,800.0,800.0
2024-08-01 03:00:00,155.3,-0.0,0.05459000000000001,144.4,714.8148148148147,800.0,800.0,800.0,800.0,800.0
2024-08-01 04:00:00,120.3,-0.0,0.054740000000000004,210.2,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-01 05:00:00,152.0,-0.0,0.05593,102.0,745.2000000000003,800.0,800.0,800.0,800.0,800.0
2024-08-01 06:00:00,2981.6,3005.9452,0.05551,35.2,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-01 07:00:00,2798.0,578.8787787787792,0.05671,2.7,200.0,200.0,200.0,378.7787787787791,800.0,800.0
2024-08-01 08:00:00,2899.4,5000.0,0.055310000000000005,123.2,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-01 09:00:00,2802.2,2705.000000000001,0.05768,102.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-01 10:00:00,2702.6,2637.2000000000007,0.05832,70.2,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-01 11:00:00,2996.3,-0.0,0.061880000000000004,102.0,200.0,200.0,200.0,200.0,300.89999999999986,800.0
2024-08-01 12:00:00,2795.9,5000.0,0.05851,70.2,200.0,773.2990999999997,800.0,800.0,800.0,800.0
2024-08-01 13:00:00,2696.2,2128.385710611512,0.06014,210.2,200.0,411.51151151151095,800.0,800.0,800.0,800.0
2024-08-01 14:00:00,2854.7,-0.0,0.06146,247.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-01 15:00:00,1796.7,3358.552452452452,0.059179999999999996,191.8,200.0,200.0,200.0,752.4524524524525,800.0,800.0
2024-08-01 16:00:00,1904.5,-0.0,0.0599,155.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-01 17:00:00,1401.8,4776.8748711360695,0.05916,173.4,747.2748711360697,800.0,800.0,800.0,800.0,800.0
2024-08-01 18:00:00,1196.2,-0.0,0.06302,112.6,200.0,258.9275962649338,800.0,800.0,800.0,800.0
2024-08-01 19:00:00,1199.2,-0.0,0.05992,112.6,200.0,200.0,200.0,368.66866866866883,800.0,800.0
2024-08-01 20:00:00,1499.9,-0.0,0.05992,133.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-01 21:00:00,1600.9,1447.1000000000004,0.05835,155.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-01 22:00:00,1204.1,4682.099999999999,0.055810000000000005,123.2,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-01 23:00:00,1498.2,-0.0,0.06007,70.2,200.0,200.0,567.2000000000003,800.0,800.0,800.0
2024-08-02 00:00:00,1504.6,-0.0,0.059969999999999996,39.8,200.0,200.0,200.0,200.0,299.0328000000004,800.0
2024-08-02 01:00:00,1398.6,756.1423088760758,0.059609999999999996,21.4,200.0,200.0,200.0,200.0,200.0,276.07607607607605
2024-08-02 02:00:00,1496.2,5000.0,0.05966,21.4,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-02 03:00:00,1602.9,394.19489108728413,0.05981,12.2,200.0,200.0,798.6948910872842,800.0,800.0,800.0
2024-08-02 04:00:00,1798.9,-0.0,0.05998,-0.0,200.0,200.0,200.0,200.0,200.0,796.1961961961968
2024-08-02 05:00:00,1996.8,5000.0,0.0594,2.4,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-02 06:00:00,2984.8,2988.700000000001,0.060200000000000004,0.9,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-02 07:00:00,2800.3,2803.0000000000014,0.06111,2.1,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-02 08:00:00,2904.6,-0.0,0.061520000000000005,30.6,200.0,200.0,200.0,200.0,321.20000000000005,800.0
2024-08-02 09:00:00,2802.4,2080.721199999999,0.061259999999999995,2.4,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-02 10:00:00,2703.2,2644.799999999999,0.06128,59.6,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-02 11:00:00,3003.5,2945.099999999999,0.061090000000000005,59.6,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-02 12:00:00,2796.1,2674.099999999999,0.05992,123.2,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-02 13:00:00,2703.0,5000.0,0.05189,228.6,200.0,324.3999999999999,800.0,800.0,800.0,800.0
2024-08-02 14:00:00,2847.3,3734.8244000000004,0.052399999999999995,191.8,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-02 15:00:00,2800.3,2631.700000000001,0.06,173.4,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-02 16:00:00,2899.6,2770.6000000000004,0.061189999999999994,133.8,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-02 17:00:00,2395.2,603.2502502502502,0.06265,247.0,200.0,200.0,450.2502502502502,800.0,800.0,800.0
2024-08-02 18:00:00,2202.0,-0.0,0.06325,155.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-02 19:00:00,2195.3,2115.699999999999,0.062200000000000005,80.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-02 20:00:00,1699.8,1472.4000000000003,0.06185,228.6,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-02 21:00:00,1797.7,1625.5000000000002,0.0608,173.4,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-02 22:00:00,1801.5,3718.585006393192,0.0601,191.8,200.0,200.0,507.6850063931933,800.0,800.0,800.0
2024-08-02 23:00:00,2004.5,-0.0,0.06103,173.4,200.0,200.0,200.0,200.0,200.0,473.2773213868002
2024-08-03 00:00:00,120.5,-0.0,0.060950000000000004,191.8,200.0,200.0,200.0,200.0,200.0,543.1040440654135
2024-08-03 01:00:00,115.4,-0.0,0.06123,265.4,200.0,200.0,200.0,200.0,200.0,691.5609400213481
2024-08-03 02:00:00,153.9,-0.0,0.06122,265.4,200.0,200.0,200.0,200.0,201.3693790813268,800.0
2024-08-03 03:00:00,161.4,-0.0,0.061189999999999994,339.0,200.0,200.0,200.0,200.0,377.16800970224557,800.0
2024-08-03 04:00:00,118.7,-0.0,0.06118,483.5,200.0,200.0,200.0,200.0,739.9908416925434,800.0
2024-08-03 05:00:00,154.7,-0.0,0.06086,367.9,200.0,200.0,200.0,350.85085085085086,800.0,800.0
2024-08-03 06:00:00,1976.3,-0.0,0.06066,628.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-03 07:00:00,1798.3,926.7000000000003,0.06033,872.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-03 08:00:00,1900.3,1069.5000000000002,0.05356,832.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-03 09:00:00,1796.0,518.2000000000003,0.0474,1279.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-03 10:00:00,1703.4,831.8000000000004,0.03275,872.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-03 11:00:00,1995.3,911.9000000000003,0.01515,1084.6,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-03 12:00:00,1803.8,932.2000000000003,0.00661,872.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-03 13:00:00,1699.4,1145.6307374441503,0.00424,1279.0,200.0,200.0,200.0,200.0,324.0307374441508,800.0
2024-08-03 14:00:00,1848.6,-0.0,0.037649999999999996,1133.2,200.0,200.0,200.0,200.0,200.0,206.70670670670665
2024-08-03 15:00:00,796.7,-0.0,0.04882,791.2,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-03 16:00:00,901.4,-0.0,0.05966,902.6000000000001,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-03 17:00:00,800.7,-0.0,0.061259999999999995,808.9425781136492,200.0,200.0,200.0,200.0,200.0,207.04257811364909
2024-08-03 18:00:00,98.9,-0.0,0.061689999999999995,228.6,200.0,200.0,200.0,200.0,200.0,335.5355355355355
2024-08-03 19:00:00,204.4,-0.0,0.06193,70.2,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-03 20:00:00,96.4,-0.0,0.061869999999999994,97.59999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-03 21:00:00,153.9,-0.0,0.06161,155.09999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-03 22:00:00,118.1,-0.0,0.061079999999999995,119.29999999999993,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-03 23:00:00,148.2,-0.0,0.061090000000000005,149.39999999999992,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-04 00:00:00,117.7,-0.0,0.06091,118.89999999999993,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-04 01:00:00,116.8,-0.0,0.060840000000000005,117.99999999999993,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-04 02:00:00,145.8,-0.0,0.060719999999999996,146.99999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-04 03:00:00,155.3,-0.0,0.06066,942.9577290002717,200.0,200.0,200.0,200.0,386.4577290002716,800.0
2024-08-04 04:00:00,120.3,-0.0,0.06079,2007.1,200.0,471.27127127127125,800.0,800.0,800.0,800.0
2024-08-04 05:00:00,152.0,-0.0,0.06073,1084.6,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-04 06:00:00,2981.6,-0.0,0.05886,1729.9,200.0,200.0,743.5000000000005,800.0,800.0,800.0
2024-08-04 07:00:00,2798.0,-0.0,0.04636,1181.8,200.0,200.0,200.0,200.0,323.7565000000004,800.0
2024-08-04 08:00:00,2899.4,1304.7672564999987,0.03875,872.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-04 09:00:00,2802.2,2175.3999999999987,0.01821,628.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-04 10:00:00,2702.6,2278.099999999999,0.00497,425.7,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-04 11:00:00,2996.3,2427.2999999999993,0.00426,570.2,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-04 12:00:00,2795.9,5000.0,-2e-05,512.4,200.0,515.3000000000002,800.0,800.0,800.0,800.0
2024-08-04 13:00:00,2696.2,3072.4153,0.0019199999999999998,512.4,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-04 14:00:00,2854.7,2404.900000000001,0.00498,454.6,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-04 15:00:00,1796.7,1433.6,0.01654,367.9,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-04 16:00:00,1904.5,1643.8999999999996,0.03879,265.4,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-04 17:00:00,1401.8,1067.5999999999997,0.04685,339.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-04 18:00:00,1196.2,953.9999999999998,0.05892,247.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-04 19:00:00,1199.2,-0.0,0.060469999999999996,133.8,200.0,329.8000000000002,800.0,800.0,800.0,800.0
2024-08-04 20:00:00,1499.9,-0.0,0.06037,123.2,200.0,200.0,200.0,200.0,749.3702000000003,800.0
2024-08-04 21:00:00,1600.9,414.07917019999974,0.06033,39.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-04 22:00:00,1204.1,1203.2000000000003,0.05894,2.1,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-04 23:00:00,1498.2,1499.4000000000003,0.04992,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-05 00:00:00,117.7,118.89999999999993,0.0446,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-05 01:00:00,116.8,3718.0,0.04217,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-05 02:00:00,145.8,148.19999999999973,0.04307,2.4,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-05 03:00:00,155.3,129.49999999999974,0.04571,30.6,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-05 04:00:00,120.3,65.49999999999972,0.047740000000000005,59.6,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-05 05:00:00,152.0,54.79999999999973,0.0515,102.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-05 06:00:00,2981.6,2776.2000000000007,0.05533,210.2,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-05 07:00:00,2798.0,2406.000000000001,0.06087,396.8,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-05 08:00:00,2899.4,-0.0,0.06142,396.8,200.0,200.0,200.0,200.0,692.6000000000004,800.0
2024-08-05 09:00:00,2802.2,2467.884591991991,0.061130000000000004,1036.0,200.0,200.0,200.0,791.991991991992,800.0,800.0
2024-08-05 10:00:00,2702.6,-0.0,0.0615,913.6,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-05 11:00:00,2996.3,1475.499999999999,0.05535,1522.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-05 12:00:00,2795.9,1067.199999999999,0.04188,1729.9,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-05 13:00:00,2696.2,1563.4658658658645,0.0399,2399.8,200.0,200.0,200.0,265.86586586586577,800.0,800.0
2024-08-05 14:00:00,2854.7,-0.0,0.05282,1591.3,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-05 15:00:00,1796.7,-0.0,0.06057,1797.9000000000003,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-05 16:00:00,1904.5,-0.0,0.06086,1905.7000000000003,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-05 17:00:00,1401.8,-0.0,0.061340000000000006,1403.0000000000002,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-05 18:00:00,1196.2,-0.0,0.061770000000000005,1197.4000000000003,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-05 19:00:00,1199.2,-0.0,0.06166,1200.4000000000003,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-05 20:00:00,1499.9,-0.0,0.061579999999999996,1501.1000000000004,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-05 21:00:00,1600.9,-0.0,0.06111,1602.1000000000004,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-05 22:00:00,1204.1,-0.0,0.06062,1205.3000000000002,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-05 23:00:00,1498.2,-0.0,0.05852,1499.4000000000003,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-06 00:00:00,117.7,-0.0,0.05765,118.89999999999993,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-06 01:00:00,116.8,-0.0,0.056670000000000005,117.99999999999993,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-06 02:00:00,145.8,-0.0,0.055729999999999995,146.99999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-06 03:00:00,155.3,-0.0,0.05471,156.49999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-06 04:00:00,120.3,-0.0,0.05597,1264.6773569312866,200.0,200.0,200.0,200.0,743.1773569312863,800.0
2024-08-06 05:00:00,152.0,-0.0,0.05594,2446.0,634.834179574355,800.0,800.0,800.0,800.0,800.0
2024-08-06 06:00:00,2981.6,-0.0,0.053439999999999994,2712.3,360.8993453947811,800.0,800.0,800.0,800.0,800.0
2024-08-06 07:00:00,2798.0,-0.0,0.053450000000000004,2712.3,270.83844604938673,800.0,800.0,800.0,800.0,800.0
2024-08-06 08:00:00,2899.4,-0.0,0.04809,2782.9,200.0,750.0676076033376,800.0,800.0,800.0,800.0
2024-08-06 09:00:00,2802.2,-0.0,0.04436,2492.2,200.0,435.9175399957345,800.0,800.0,800.0,800.0
2024-08-06 10:00:00,2702.6,-0.0,0.024480000000000002,2446.0,200.0,200.0,775.4816224557391,800.0,800.0,800.0
2024-08-06 11:00:00,2996.3,-0.0,0.020300000000000002,2353.6,200.0,200.0,200.0,729.2061408332831,800.0,800.0
2024-08-06 12:00:00,2795.9,-0.0,0.016329999999999997,2888.8,200.0,200.0,219.17693469245003,800.0,800.0,800.0
2024-08-06 13:00:00,2696.2,-0.0,0.02043,1937.8,200.0,200.0,200.0,200.0,657.7577577577576,800.0
2024-08-06 14:00:00,2854.7,-0.0,0.031100000000000003,1799.2,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-06 15:00:00,1796.7,-0.0,0.04342,1797.9000000000003,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-06 16:00:00,1904.5,-0.0,0.04795,1905.7000000000003,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-06 17:00:00,1401.8,-0.0,0.05754,1403.0000000000002,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-06 18:00:00,1196.2,-0.0,0.05875,1197.4000000000003,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-06 19:00:00,1199.2,-0.0,0.05841,1200.4000000000003,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-06 20:00:00,1499.9,-0.0,0.05802,1501.1000000000004,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-06 21:00:00,1600.9,-0.0,0.05447,1602.1000000000004,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-06 22:00:00,1204.1,-0.0,0.051840000000000004,1205.3000000000002,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-06 23:00:00,1498.2,-0.0,0.04967,1499.4000000000003,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-07 00:00:00,117.7,-0.0,0.04889,118.89999999999993,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-07 01:00:00,116.8,-0.0,0.04872,117.99999999999993,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-07 02:00:00,145.8,-0.0,0.048659999999999995,146.99999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-07 03:00:00,155.3,-0.0,0.046869999999999995,710.7693844996152,200.0,200.0,200.0,200.0,200.0,754.2693844996151
2024-08-07 04:00:00,120.3,-0.0,0.044289999999999996,2782.9,415.1151151151149,800.0,800.0,800.0,800.0,800.0
2024-08-07 05:00:00,152.0,-0.0,0.048659999999999995,541.3,800.0,800.0,800.0,800.0,800.0,800.0
2024-08-07 06:00:00,2981.6,1245.4508508508504,0.0494,191.8,200.0,200.0,450.8508508508507,800.0,800.0,800.0
2024-08-07 07:00:00,2798.0,-0.0,0.05087,750.4,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-07 08:00:00,2899.4,2598.399999999999,0.048960000000000004,302.2,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-07 09:00:00,2802.2,2464.3999999999987,0.045630000000000004,339.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-07 10:00:00,2702.6,2383.199999999999,0.04391,320.6,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-07 11:00:00,2996.3,1864.299999999999,0.04084,1133.2,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-07 12:00:00,2795.9,2886.5156734311886,0.03532,1868.5,200.0,200.0,357.91567343118857,800.0,800.0,800.0
2024-08-07 13:00:00,2696.2,-0.0,0.04825,1799.2,200.0,200.0,200.0,200.0,657.7577577577576,800.0
2024-08-07 14:00:00,2854.7,-0.0,0.04714,1799.2,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-07 15:00:00,1796.7,-0.0,0.04872,1797.9000000000003,200.0,200.0,200.0,200.0,200.0,200.0
2024-08-07 16:00:00,1904.5,-0.0,0.04793,1905.7000000000003,200.0,200.0,200.0,200.0,200.0,200.0
