Navn,Stasjon,Tid(norsk normaltid),Nedbør (1 t),rain_production
Karmøy - Storasund,SN47262,19.01.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,19.01.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,19.01.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,19.01.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,19.01.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,19.01.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,19.01.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,19.01.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,19.01.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,19.01.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,19.01.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,19.01.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,19.01.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,19.01.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,19.01.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,19.01.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,20.01.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,21.01.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,22.01.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,23.01.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,24.01.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,24.01.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,24.01.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,24.01.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,24.01.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,24.01.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,24.01.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,24.01.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,24.01.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,24.01.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,24.01.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,24.01.2025 11:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,24.01.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,24.01.2025 13:00,1.0,2212.2222222222217
Karmøy - Storasund,SN47262,24.01.2025 14:00,1.2,2654.666666666666
Karmøy - Storasund,SN47262,24.01.2025 15:00,0.7,1548.5555555555552
Karmøy - Storasund,SN47262,24.01.2025 16:00,1.0,2212.2222222222217
Karmøy - Storasund,SN47262,24.01.2025 17:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,24.01.2025 18:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,24.01.2025 19:00,1.2,2654.666666666666
Karmøy - Storasund,SN47262,24.01.2025 20:00,1.2,2654.666666666666
Karmøy - Storasund,SN47262,24.01.2025 21:00,2.4,5309.333333333332
Karmøy - Storasund,SN47262,24.01.2025 22:00,1.1,2433.4444444444443
Karmøy - Storasund,SN47262,24.01.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,25.01.2025 00:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,25.01.2025 01:00,0.9,1990.9999999999998
Karmøy - Storasund,SN47262,25.01.2025 02:00,0.5,1106.1111111111109
Karmøy - Storasund,SN47262,25.01.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,25.01.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,25.01.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,25.01.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,25.01.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,25.01.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,25.01.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,25.01.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,25.01.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,25.01.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,25.01.2025 13:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,25.01.2025 14:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,25.01.2025 15:00,0.6,1327.333333333333
Karmøy - Storasund,SN47262,25.01.2025 16:00,0.9,1990.9999999999998
Karmøy - Storasund,SN47262,25.01.2025 17:00,1.1,2433.4444444444443
Karmøy - Storasund,SN47262,25.01.2025 18:00,0.3,663.6666666666665
Karmøy - Storasund,SN47262,25.01.2025 19:00,1.0,2212.2222222222217
Karmøy - Storasund,SN47262,25.01.2025 20:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,25.01.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,25.01.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,25.01.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,26.01.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,26.01.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,26.01.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,26.01.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,26.01.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,26.01.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,26.01.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,26.01.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,26.01.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,26.01.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,26.01.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,26.01.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,26.01.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,26.01.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,26.01.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,26.01.2025 15:00,4.3,9512.555555555555
Karmøy - Storasund,SN47262,26.01.2025 16:00,3.6,7963.999999999999
Karmøy - Storasund,SN47262,26.01.2025 17:00,0.9,1990.9999999999998
Karmøy - Storasund,SN47262,26.01.2025 18:00,1.6,3539.5555555555557
Karmøy - Storasund,SN47262,26.01.2025 19:00,0.6,1327.333333333333
Karmøy - Storasund,SN47262,26.01.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,26.01.2025 21:00,1.2,2654.666666666666
Karmøy - Storasund,SN47262,26.01.2025 22:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,26.01.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,27.01.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,27.01.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,27.01.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,27.01.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,27.01.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,27.01.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,27.01.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,27.01.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,27.01.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,27.01.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,27.01.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,27.01.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,27.01.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,27.01.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,27.01.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,27.01.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,27.01.2025 16:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,27.01.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,27.01.2025 18:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,27.01.2025 19:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,27.01.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,27.01.2025 21:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,27.01.2025 22:00,1.7,3760.777777777777
Karmøy - Storasund,SN47262,27.01.2025 23:00,2.1,4645.666666666666
Karmøy - Storasund,SN47262,28.01.2025 00:00,2.1,4645.666666666666
Karmøy - Storasund,SN47262,28.01.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,28.01.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 10:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,29.01.2025 11:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,29.01.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,29.01.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,30.01.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,30.01.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,30.01.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,30.01.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,30.01.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,30.01.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,30.01.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,30.01.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,30.01.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,30.01.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,30.01.2025 10:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,30.01.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,30.01.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,30.01.2025 13:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,30.01.2025 14:00,1.1,2433.4444444444443
Karmøy - Storasund,SN47262,30.01.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,30.01.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,30.01.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,30.01.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,30.01.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,30.01.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,30.01.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,30.01.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,30.01.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,31.01.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,01.02.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,02.02.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,02.02.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,02.02.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,02.02.2025 03:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,02.02.2025 04:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,02.02.2025 05:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,02.02.2025 06:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,02.02.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,02.02.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,02.02.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,02.02.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,02.02.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,02.02.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,02.02.2025 13:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,02.02.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,02.02.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,02.02.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,02.02.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,02.02.2025 18:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,02.02.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,02.02.2025 20:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,02.02.2025 21:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,02.02.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,02.02.2025 23:00,0.3,663.6666666666665
Karmøy - Storasund,SN47262,03.02.2025 00:00,0.6,1327.333333333333
Karmøy - Storasund,SN47262,03.02.2025 01:00,0.5,1106.1111111111109
Karmøy - Storasund,SN47262,03.02.2025 02:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,03.02.2025 03:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,03.02.2025 04:00,0.3,663.6666666666665
Karmøy - Storasund,SN47262,03.02.2025 05:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,03.02.2025 06:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,03.02.2025 07:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,03.02.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,03.02.2025 09:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,03.02.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,03.02.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,03.02.2025 12:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,03.02.2025 13:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,03.02.2025 14:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,03.02.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,03.02.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,03.02.2025 17:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,03.02.2025 18:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,03.02.2025 19:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,03.02.2025 20:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,03.02.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,03.02.2025 22:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,03.02.2025 23:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,04.02.2025 00:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,04.02.2025 01:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,04.02.2025 02:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,04.02.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,04.02.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,04.02.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,04.02.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,04.02.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,04.02.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,04.02.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,04.02.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,04.02.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,04.02.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,04.02.2025 13:00,0.0,0.0
